threat-crank.py 0.2.1
I: searching for industries that match .* chemic.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v6.2/enterprise-attack/enterprise-attack.json
OilRig;discovery
discovery;T1057
discovery;CAPEC-573
OilRig;defense-evasion
defense-evasion;T1140
OilRig;command-and-control
command-and-control;T1094
OilRig;collection
collection;T1119
OilRig;defense-evasion
defense-evasion;T1107
OilRig;defense-evasion
defense-evasion;T1108
OilRig;persistence
persistence;T1108
OilRig;collection
collection;T1113
collection;CAPEC-648
OilRig;lateral-movement
lateral-movement;T1021
lateral-movement;CAPEC-555
OilRig;discovery
discovery;T1069
discovery;CAPEC-576
OilRig;discovery
discovery;T1046
discovery;CAPEC-300
OilRig;defense-evasion
defense-evasion;T1064
OilRig;execution
execution;T1064
OilRig;persistence
persistence;T1133
persistence;CAPEC-555
OilRig;initial-access
initial-access;T1133
initial-access;CAPEC-555
OilRig;lateral-movement
lateral-movement;T1076
lateral-movement;CAPEC-555
OilRig;execution
execution;T1047
OilRig;execution
execution;T1053
execution;CAPEC-557
OilRig;persistence
persistence;T1053
persistence;CAPEC-557
OilRig;privilege-escalation
privilege-escalation;T1053
privilege-escalation;CAPEC-557
OilRig;discovery
discovery;T1049
OilRig;discovery
discovery;T1007
discovery;CAPEC-574
OilRig;discovery
discovery;T1016
discovery;CAPEC-309
OilRig;discovery
discovery;T1012
discovery;CAPEC-647
OilRig;collection
collection;T1056
collection;CAPEC-568
OilRig;credential-access
credential-access;T1056
credential-access;CAPEC-568
OilRig;execution
execution;T1059
OilRig;discovery
discovery;T1082
discovery;CAPEC-312
OilRig;discovery
discovery;T1087
discovery;CAPEC-575
OilRig;credential-access
credential-access;T1110
credential-access;CAPEC-49
OilRig;exfiltration
exfiltration;T1048
OilRig;initial-access
initial-access;T1193
initial-access;CAPEC-163
OilRig;execution
execution;T1204
OilRig;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
OilRig;execution
execution;T1086
OilRig;command-and-control
command-and-control;T1071
OilRig;persistence
persistence;T1100
persistence;CAPEC-650
OilRig;privilege-escalation
privilege-escalation;T1100
privilege-escalation;CAPEC-650
OilRig;defense-evasion
defense-evasion;T1066
OilRig;discovery
discovery;T1033
discovery;CAPEC-577
OilRig;credential-access
credential-access;T1003
OilRig;initial-access
initial-access;T1192
initial-access;CAPEC-163
OilRig;command-and-control
command-and-control;T1008
OilRig;discovery
discovery;T1201
OilRig;defense-evasion
defense-evasion;T1223
OilRig;execution
execution;T1223
OilRig;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
OilRig;persistence
persistence;T1078
persistence;CAPEC-560
OilRig;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
OilRig;initial-access
initial-access;T1078
initial-access;CAPEC-560
OilRig;command-and-control
command-and-control;T1105
OilRig;lateral-movement
lateral-movement;T1105
OilRig;command-and-control
command-and-control;T1032
OilRig;credential-access
credential-access;T1081
credential-access;CAPEC-639
OilRig;command-and-control
command-and-control;T1043
OilRig;initial-access
initial-access;T1194
initial-access;CAPEC-163
