threat-crank.py 0.2.1
I: searching for industries that match .* chemic.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v7.2/enterprise-attack/enterprise-attack.json
OilRig;discovery
discovery;T1057
discovery;CAPEC-573
OilRig;defense-evasion
defense-evasion;T1140
OilRig;collection
collection;T1119
OilRig;defense-evasion
defense-evasion;T1070.004
OilRig;collection
collection;T1113
collection;CAPEC-648
OilRig;lateral-movement
lateral-movement;T1021.004
lateral-movement;CAPEC-555
OilRig;discovery
discovery;T1069.001
OilRig;discovery
discovery;T1046
discovery;CAPEC-300
OilRig;execution
execution;T1059
OilRig;persistence
persistence;T1133
persistence;CAPEC-555
OilRig;initial-access
initial-access;T1133
initial-access;CAPEC-555
OilRig;lateral-movement
lateral-movement;T1021.001
lateral-movement;CAPEC-555
OilRig;execution
execution;T1047
OilRig;execution
execution;T1053.005
OilRig;persistence
persistence;T1053.005
OilRig;privilege-escalation
privilege-escalation;T1053.005
OilRig;discovery
discovery;T1049
OilRig;discovery
discovery;T1007
discovery;CAPEC-574
OilRig;discovery
discovery;T1016
discovery;CAPEC-309
OilRig;discovery
discovery;T1012
discovery;CAPEC-647
OilRig;collection
collection;T1056.001
collection;CAPEC-568
OilRig;credential-access
credential-access;T1056.001
credential-access;CAPEC-568
OilRig;discovery
discovery;T1082
discovery;CAPEC-312
OilRig;discovery
discovery;T1087.002
discovery;CAPEC-575
OilRig;credential-access
credential-access;T1110
credential-access;CAPEC-49
OilRig;exfiltration
exfiltration;T1048.003
OilRig;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
OilRig;execution
execution;T1204.002
OilRig;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
OilRig;execution
execution;T1059.001
OilRig;command-and-control
command-and-control;T1071.001
OilRig;persistence
persistence;T1505.003
OilRig;defense-evasion
defense-evasion;T1027.005
OilRig;discovery
discovery;T1033
discovery;CAPEC-577
OilRig;credential-access
credential-access;T1003.001
OilRig;initial-access
initial-access;T1566.002
initial-access;CAPEC-163
OilRig;command-and-control
command-and-control;T1008
OilRig;discovery
discovery;T1201
OilRig;defense-evasion
defense-evasion;T1218.001
OilRig;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
OilRig;persistence
persistence;T1078
persistence;CAPEC-560
OilRig;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
OilRig;initial-access
initial-access;T1078
initial-access;CAPEC-560
OilRig;command-and-control
command-and-control;T1105
OilRig;command-and-control
command-and-control;T1573.002
OilRig;credential-access
credential-access;T1552.001
credential-access;CAPEC-639
OilRig;command-and-control
command-and-control;T1043
OilRig;initial-access
initial-access;T1566.003
initial-access;CAPEC-163
OilRig;command-and-control
command-and-control;T1572
OilRig;command-and-control
command-and-control;T1071.004
OilRig;execution
execution;T1204.001
OilRig;discovery
discovery;T1087.001
OilRig;discovery
discovery;T1069.002
OilRig;credential-access
credential-access;T1003.004
OilRig;credential-access
credential-access;T1003.005
OilRig;credential-access
credential-access;T1555
OilRig;credential-access
credential-access;T1555.003
OilRig;execution
execution;T1059.003
OilRig;persistence
persistence;T1137.004
