threat-crank.py 0.2.1
I: searching for regions that match .* ukrain.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v11.1/enterprise-attack/enterprise-attack.json
Silence;defense-evasion
defense-evasion;T1218.001
Gamaredon Group;collection
collection;T1025
Silence;defense-evasion
defense-evasion;T1553.002
Gamaredon Group;command-and-control
command-and-control;T1071.001
Gamaredon Group;execution
execution;T1559.001
Gamaredon Group;exfiltration
exfiltration;T1041
Gamaredon Group;defense-evasion
defense-evasion;T1564.003
Silence;command-and-control
command-and-control;T1571
Silence;execution
execution;T1059.005
Gamaredon Group;impact
impact;T1485
Gamaredon Group;execution
execution;T1059.005
Silence;defense-evasion
defense-evasion;T1055
defense-evasion;CAPEC-640
Silence;privilege-escalation
privilege-escalation;T1055
privilege-escalation;CAPEC-640
Gamaredon Group;command-and-control
command-and-control;T1105
Gamaredon Group;resource-development
resource-development;T1608.001
Gamaredon Group;defense-evasion
defense-evasion;T1036.005
defense-evasion;CAPEC-177
Gamaredon Group;defense-evasion
defense-evasion;T1218.011
Gamaredon Group;defense-evasion
defense-evasion;T1140
Gamaredon Group;defense-evasion
defense-evasion;T1112
defense-evasion;CAPEC-203
Silence;collection
collection;T1125
collection;CAPEC-634
Silence;execution
execution;T1106
Gamaredon Group;defense-evasion
defense-evasion;T1027.001
defense-evasion;CAPEC-572
defense-evasion;CAPEC-655
Silence;credential-access
credential-access;T1003.001
Silence;execution
execution;T1569.002
Gamaredon Group;lateral-movement
lateral-movement;T1080
lateral-movement;CAPEC-562
Gamaredon Group;execution
execution;T1204.002
Silence;execution
execution;T1053.005
Silence;persistence
persistence;T1053.005
Silence;privilege-escalation
privilege-escalation;T1053.005
Gamaredon Group;discovery
discovery;T1120
discovery;CAPEC-646
Silence;defense-evasion
defense-evasion;T1036.005
defense-evasion;CAPEC-177
Gamaredon Group;defense-evasion
defense-evasion;T1027.004
Gamaredon Group;collection
collection;T1119
Gamaredon Group;defense-evasion
defense-evasion;T1562.001
defense-evasion;CAPEC-578
Silence;execution
execution;T1072
execution;CAPEC-187
Silence;lateral-movement
lateral-movement;T1072
lateral-movement;CAPEC-187
Silence;lateral-movement
lateral-movement;T1021.001
lateral-movement;CAPEC-555
Gamaredon Group;defense-evasion
defense-evasion;T1070.004
Silence;collection
collection;T1113
collection;CAPEC-648
Silence;discovery
discovery;T1018
discovery;CAPEC-292
Gamaredon Group;command-and-control
command-and-control;T1102
Gamaredon Group;persistence
persistence;T1137
Gamaredon Group;discovery
discovery;T1016.001
Gamaredon Group;collection
collection;T1005
Gamaredon Group;execution
execution;T1047
Gamaredon Group;execution
execution;T1059.003
Gamaredon Group;command-and-control
command-and-control;T1568
Gamaredon Group;impact
impact;T1491.001
Silence;command-and-control
command-and-control;T1105
Silence;persistence
persistence;T1547.001
persistence;CAPEC-270
Silence;privilege-escalation
privilege-escalation;T1547.001
privilege-escalation;CAPEC-270
Gamaredon Group;execution
execution;T1106
Gamaredon Group;defense-evasion
defense-evasion;T1221
Silence;resource-development
resource-development;T1588.002
Gamaredon Group;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
Silence;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
Gamaredon Group;resource-development
resource-development;T1583.001
resource-development;CAPEC-630
Silence;execution
execution;T1059.007
Gamaredon Group;lateral-movement
lateral-movement;T1534
Gamaredon Group;discovery
discovery;T1033
discovery;CAPEC-577
Silence;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
Silence;persistence
persistence;T1078
persistence;CAPEC-560
Silence;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
Silence;initial-access
initial-access;T1078
initial-access;CAPEC-560
Gamaredon Group;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
Gamaredon Group;execution
execution;T1059.001
Silence;defense-evasion
defense-evasion;T1070.004
Silence;defense-evasion
defense-evasion;T1112
defense-evasion;CAPEC-203
Silence;execution
execution;T1204.002
Gamaredon Group;discovery
discovery;T1083
discovery;CAPEC-127
discovery;CAPEC-497
Silence;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
Gamaredon Group;collection
collection;T1039
collection;CAPEC-639
Gamaredon Group;discovery
discovery;T1082
discovery;CAPEC-312
Silence;execution
execution;T1059.001
Gamaredon Group;lateral-movement
lateral-movement;T1021.005
lateral-movement;CAPEC-555
Gamaredon Group;discovery
discovery;T1057
discovery;CAPEC-573
Silence;command-and-control
command-and-control;T1090.002
Gamaredon Group;defense-evasion
defense-evasion;T1218.005
Gamaredon Group;collection
collection;T1113
collection;CAPEC-648
Silence;execution
execution;T1059.003
Gamaredon Group;execution
execution;T1053.005
Gamaredon Group;persistence
persistence;T1053.005
Gamaredon Group;privilege-escalation
privilege-escalation;T1053.005
Gamaredon Group;exfiltration
exfiltration;T1020
Gamaredon Group;persistence
persistence;T1547.001
persistence;CAPEC-270
Gamaredon Group;privilege-escalation
privilege-escalation;T1547.001
privilege-escalation;CAPEC-270
