threat-crank.py 0.2.1
I: searching for regions that match .* russia.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v10.0/enterprise-attack/enterprise-attack.json
APT37;execution
execution;T1203
APT29;persistence
persistence;T1547.001
persistence;CAPEC-270
APT29;privilege-escalation
privilege-escalation;T1547.001
privilege-escalation;CAPEC-270
Gorgon Group;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
Dragonfly 2.0;defense-evasion
defense-evasion;T1036
defense-evasion;CAPEC-177
APT28;command-and-control
command-and-control;T1001.001
Dragonfly 2.0;discovery
discovery;T1069.002
APT28;lateral-movement
lateral-movement;T1091
APT28;initial-access
initial-access;T1091
Dragonfly 2.0;execution
execution;T1204.002
Dragonfly 2.0;execution
execution;T1059
Dragonfly 2.0;command-and-control
command-and-control;T1071
APT37;discovery
discovery;T1057
discovery;CAPEC-573
Dragonfly 2.0;persistence
persistence;T1136.001
APT28;collection
collection;T1114.002
FIN5;command-and-control
command-and-control;T1090.002
Dragonfly 2.0;defense-evasion
defense-evasion;T1562.004
Dragonfly 2.0;defense-evasion
defense-evasion;T1112
defense-evasion;CAPEC-203
APT37;collection
collection;T1005
RTM;command-and-control
command-and-control;T1102.001
APT28;command-and-control
command-and-control;T1105
Dragonfly 2.0;defense-evasion
defense-evasion;T1221
APT37;execution
execution;T1204.002
Dragonfly 2.0;collection
collection;T1114.002
APT37;execution
execution;T1059.003
APT28;execution
execution;T1559.002
APT28;defense-evasion
defense-evasion;T1564.001
APT28;defense-evasion
defense-evasion;T1070.006
APT28;initial-access
initial-access;T1566.002
initial-access;CAPEC-163
Gorgon Group;defense-evasion
defense-evasion;T1562.001
defense-evasion;CAPEC-578
Dragonfly 2.0;initial-access
initial-access;T1189
APT29;execution
execution;T1203
Turla;credential-access
credential-access;T1110
credential-access;CAPEC-49
Gorgon Group;defense-evasion
defense-evasion;T1055.002
Gorgon Group;privilege-escalation
privilege-escalation;T1055.002
Dragonfly 2.0;credential-access
credential-access;T1003.002
Turla;initial-access
initial-access;T1566.002
initial-access;CAPEC-163
APT29;privilege-escalation
privilege-escalation;T1546.008
privilege-escalation;CAPEC-558
APT29;persistence
persistence;T1546.008
persistence;CAPEC-558
APT28;discovery
discovery;T1120
discovery;CAPEC-646
Turla;discovery
discovery;T1012
discovery;CAPEC-647
Dragonfly 2.0;discovery
discovery;T1018
discovery;CAPEC-292
APT37;credential-access
credential-access;T1555.003
APT28;collection
collection;T1113
collection;CAPEC-648
APT28;discovery
discovery;T1083
discovery;CAPEC-127
discovery;CAPEC-497
APT29;privilege-escalation
privilege-escalation;T1548.002
APT29;defense-evasion
defense-evasion;T1548.002
APT28;defense-evasion
defense-evasion;T1070.001
APT28;execution
execution;T1204.002
APT37;discovery
discovery;T1082
discovery;CAPEC-312
APT37;discovery
discovery;T1033
discovery;CAPEC-577
Turla;execution
execution;T1059.001
FIN5;defense-evasion
defense-evasion;T1070.004
APT28;privilege-escalation
privilege-escalation;T1546.015
APT28;persistence
persistence;T1546.015
Dragonfly 2.0;defense-evasion
defense-evasion;T1070.001
APT29;execution
execution;T1059.001
APT29;execution
execution;T1204.002
APT37;command-and-control
command-and-control;T1105
APT28;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
APT28;collection
collection;T1213.002
APT37;collection
collection;T1123
collection;CAPEC-634
Gorgon Group;persistence
persistence;T1547.009
persistence;CAPEC-132
Gorgon Group;privilege-escalation
privilege-escalation;T1547.009
privilege-escalation;CAPEC-132
APT37;persistence
persistence;T1547.001
persistence;CAPEC-270
APT37;privilege-escalation
privilege-escalation;T1547.001
privilege-escalation;CAPEC-270
FIN5;discovery
discovery;T1018
discovery;CAPEC-292
Turla;discovery
discovery;T1007
discovery;CAPEC-574
APT29;privilege-escalation
privilege-escalation;T1546.003
APT29;persistence
persistence;T1546.003
Dragonfly 2.0;execution
execution;T1053.005
Dragonfly 2.0;persistence
persistence;T1053.005
Dragonfly 2.0;privilege-escalation
privilege-escalation;T1053.005
Turla;discovery
discovery;T1083
discovery;CAPEC-127
discovery;CAPEC-497
Gorgon Group;execution
execution;T1059.003
